,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD,MAX_REP_WIND_DIR,WIND_COMPASS,CENTRAL_INDEX (CI)
644,3.0,2.0,20.0,-12.7,132.5,994.0,15.4,40.0,NE,2.7211835684431747
645,3.0,2.0,20.0,-13.0,132.0,995.0,15.4,60.0,NE,2.6381055546827414
646,3.0,2.0,20.0,-13.4,131.0,994.0,15.4,40.0,NE,2.7211835684431747
647,3.0,2.0,30.0,-13.6,130.4,993.0,15.4,230.0,SW,2.801604936095944
648,3.0,2.0,30.0,-13.8,129.9,992.0,15.4,280.0,W,2.879603808648294
649,3.0,4.0,30.0,-14.0,129.5,991.0,18.0,260.0,W,2.9553819823622214
650,3.0,1.0,30.0,-14.3,129.0,990.0,23.2,280.0,W,3.02911482118419
651,3.0,1.0,21.0,-14.4,128.7,990.0,23.2,120.0,SE,3.02911482118419
652,3.0,1.0,30.0,-14.6,128.4,989.0,25.7,300.0,NW,3.100955855502096
653,3.0,3.0,30.0,-14.8,128.1,989.0,25.7,330.0,NW,3.100955855502096
654,3.0,2.0,30.0,-15.0,127.7,991.0,23.2,270.0,W,2.9553819823622214
655,3.0,2.0,21.0,-15.2,127.4,991.0,20.6,260.0,W,2.9553819823622214
656,3.0,2.0,21.0,-15.7,126.7,993.0,20.6,10.0,N,2.801604936095944
657,3.0,2.0,21.0,-16.1,126.1,993.0,20.6,10.0,N,2.801604936095944
658,2.0,2.0,21.0,-16.5,125.6,993.0,20.6,270.0,W,2.801604936095944
659,2.0,2.0,21.0,-16.8,125.1,994.0,20.6,270.0,W,2.7211835684431747
660,2.0,2.0,21.0,-17.2,124.6,994.0,20.6,250.0,W,2.7211835684431747
661,2.0,2.0,21.0,-17.5,124.1,992.0,20.6,270.0,W,2.879603808648294
662,2.0,2.0,21.0,-17.7,123.5,992.0,20.6,280.0,W,2.879603808648294
663,2.0,1.0,20.0,-7.3,94.9,1003.0,12.9,350.0,N,1.8292585014507152
664,2.0,1.0,20.0,-7.4,95.0,1000.0,15.4,130.0,SE,2.171169359038437
665,2.0,1.0,20.0,-7.6,95.1,998.0,15.4,110.0,E,2.369923199020532
666,2.0,1.0,30.0,-7.8,95.1,994.0,18.0,100.0,E,2.7211835684431747
667,2.0,1.0,30.0,-8.1,95.2,994.0,20.6,130.0,SE,2.7211835684431747
668,2.0,1.0,30.0,-8.5,95.2,988.0,25.7,270.0,W,3.171040401599453
669,2.0,1.0,30.0,-8.7,95.2,988.0,25.7,330.0,NW,3.171040401599453
670,2.0,1.0,30.0,-9.0,95.4,988.0,25.7,300.0,NW,3.171040401599453
671,2.0,1.0,30.0,-9.4,95.7,988.0,25.7,90.0,E,3.171040401599453
672,2.0,1.0,30.0,-9.8,96.0,988.0,25.7,300.0,NW,3.171040401599453
673,2.0,1.0,30.0,-10.3,96.2,990.0,25.7,310.0,NW,3.02911482118419
674,2.0,1.0,30.0,-10.6,96.3,994.0,20.6,110.0,E,2.7211835684431747
675,2.0,1.0,20.0,-10.8,96.3,994.0,15.4,100.0,E,2.7211835684431747
676,2.0,1.0,20.0,-11.2,96.3,994.0,15.4,110.0,E,2.7211835684431747
677,2.0,1.0,20.0,-11.4,96.7,994.0,15.4,110.0,E,2.7211835684431747
678,2.0,1.0,20.0,-11.5,97.1,994.0,15.4,100.0,E,2.7211835684431747
679,2.0,1.0,30.0,-11.6,97.5,992.0,18.0,140.0,SE,2.879603808648294
680,2.0,1.0,30.0,-11.7,97.9,989.0,18.0,180.0,S,3.100955855502096
681,2.0,1.0,20.0,-11.7,98.5,986.0,15.4,180.0,S,3.3064069632968023
682,2.0,1.0,20.0,-11.7,99.5,986.0,15.4,200.0,S,3.3064069632968023
683,2.0,1.0,20.0,-11.7,101.4,986.0,15.4,190.0,S,3.3064069632968023
684,2.0,1.0,20.0,-11.7,102.2,988.0,15.4,180.0,S,3.171040401599453
685,2.0,1.0,20.0,-11.6,102.7,988.0,15.4,260.0,W,3.171040401599453
686,2.0,1.0,20.0,-11.6,103.3,988.0,15.4,150.0,SE,3.171040401599453
687,2.0,1.0,30.0,-11.5,104.0,988.0,20.6,150.0,SE,3.171040401599453
688,2.0,1.0,30.0,-11.4,104.7,988.0,20.6,320.0,NW,3.171040401599453
689,2.0,1.0,30.0,-11.5,105.4,988.0,20.6,350.0,N,3.171040401599453
690,2.0,1.0,30.0,-11.8,106.1,990.0,20.6,330.0,NW,3.02911482118419
691,2.0,1.0,30.0,-12.2,106.9,990.0,20.6,270.0,W,3.02911482118419
692,2.0,1.0,20.0,-12.5,108.0,990.0,15.4,330.0,NW,3.02911482118419
693,2.0,1.0,20.0,-13.3,110.8,990.0,15.4,260.0,W,3.02911482118419
694,2.0,1.0,20.0,-15.6,114.8,994.0,12.9,330.0,NW,2.7211835684431747
695,2.0,1.0,20.0,-17.6,117.4,994.0,12.9,340.0,N,2.7211835684431747
696,2.0,1.0,20.0,-18.2,118.3,994.0,12.9,300.0,NW,2.7211835684431747
697,2.0,1.0,20.0,-18.6,119.0,994.0,12.9,290.0,W,2.7211835684431747
698,2.0,1.0,20.0,-18.8,119.7,994.0,12.9,260.0,W,2.7211835684431747
699,2.0,1.0,20.0,-19.2,120.1,994.0,12.9,350.0,N,2.7211835684431747
700,2.0,1.0,20.0,-19.5,120.2,995.0,12.9,50.0,NE,2.6381055546827414
701,2.0,3.0,20.0,-19.8,120.3,996.0,12.9,330.0,NW,2.5520966457335894
702,2.0,1.0,20.0,-11.8,119.2,1003.0,12.9,270.0,W,1.8292585014507152
703,2.0,1.0,20.0,-12.2,119.0,1003.0,12.9,60.0,NE,1.8292585014507152
704,2.0,1.0,20.0,-12.8,117.6,1002.0,12.9,70.0,E,1.9504544175096625
705,2.0,1.0,20.0,-12.8,117.2,1000.0,12.9,40.0,NE,2.171169359038437
706,2.0,1.0,20.0,-12.8,116.4,999.0,15.4,210.0,SW,2.272896922914969
707,2.0,1.0,20.0,-12.7,115.6,996.0,15.4,240.0,SW,2.5520966457335894
708,2.0,1.0,30.0,-12.9,114.9,994.0,18.0,250.0,W,2.7211835684431747
709,2.0,1.0,30.0,-12.9,114.5,993.0,18.0,260.0,W,2.801604936095944
710,2.0,1.0,30.0,-12.9,114.2,992.0,20.6,80.0,E,2.879603808648294
711,2.0,1.0,30.0,-13.1,113.7,990.0,23.2,330.0,NW,3.02911482118419
712,2.0,1.0,30.0,-14.2,112.6,980.0,28.3,230.0,SW,3.680562551360306
713,2.0,1.0,30.0,-14.6,112.4,980.0,28.3,200.0,S,3.680562551360306
714,2.0,1.0,30.0,-15.0,112.7,980.0,28.3,260.0,W,3.680562551360306
715,2.0,1.0,30.0,-15.2,113.3,980.0,28.3,190.0,S,3.680562551360306
716,2.0,1.0,30.0,-16.0,113.8,988.0,25.7,110.0,E,3.171040401599453
717,2.0,1.0,30.0,-16.3,113.9,988.0,25.7,90.0,E,3.171040401599453
718,2.0,1.0,30.0,-16.8,114.6,988.0,20.6,290.0,W,3.171040401599453
719,2.0,1.0,30.0,-16.8,115.3,988.0,20.6,330.0,NW,3.171040401599453
720,2.0,1.0,30.0,-16.8,116.9,988.0,18.0,340.0,N,3.171040401599453
721,2.0,1.0,20.0,-17.4,118.2,985.0,15.4,330.0,NW,3.3718918144016174
722,2.0,1.0,20.0,-17.7,118.6,988.0,15.4,0.0,N,3.171040401599453
723,2.0,1.0,20.0,-19.4,118.5,988.0,15.4,60.0,NE,3.171040401599453
724,4.0,1.0,30.0,-18.8,154.9,995.0,18.0,290.0,W,2.6381055546827414
725,4.0,1.0,30.0,-19.5,155.8,994.0,18.0,290.0,W,2.7211835684431747
726,4.0,1.0,30.0,-19.8,157.0,993.0,20.6,250.0,W,2.801604936095944
727,4.0,1.0,30.0,-19.8,157.8,988.0,25.7,250.0,W,3.171040401599453
728,4.0,1.0,30.0,-19.8,158.5,984.0,25.7,40.0,NE,3.436029288204253
729,4.0,1.0,30.0,-20.0,159.2,984.0,25.7,200.0,S,3.436029288204253
730,4.0,1.0,30.0,-20.5,159.9,985.0,25.7,200.0,S,3.3718918144016174
731,4.0,1.0,30.0,-21.0,160.0,982.0,28.3,220.0,SW,3.560566909487789
732,4.0,1.0,30.0,-21.4,160.0,980.0,30.9,220.0,SW,3.680562551360306
733,4.0,1.0,30.0,-21.8,159.9,982.0,28.3,160.0,S,3.560566909487789
734,4.0,1.0,30.0,-22.0,159.7,985.0,25.7,160.0,S,3.3718918144016174
735,4.0,1.0,30.0,-21.9,159.3,986.0,25.7,160.0,S,3.3064069632968023
736,4.0,1.0,30.0,-21.4,158.7,987.0,25.7,170.0,S,3.239488445091218
737,4.0,1.0,30.0,-20.8,158.0,987.0,25.7,160.0,S,3.239488445091218
738,4.0,1.0,30.0,-20.0,157.0,988.0,25.7,160.0,S,3.171040401599453
739,4.0,1.0,30.0,-19.2,156.7,988.0,25.7,140.0,SE,3.171040401599453
740,4.0,1.0,30.0,-18.7,156.4,988.0,25.7,140.0,SE,3.171040401599453
741,4.0,1.0,30.0,-18.5,155.6,987.0,25.7,140.0,SE,3.239488445091218
742,4.0,1.0,30.0,-18.3,155.7,987.0,25.7,140.0,SE,3.239488445091218
743,4.0,1.0,30.0,-18.2,156.3,986.0,25.7,180.0,S,3.3064069632968023
744,4.0,1.0,30.0,-17.8,156.7,985.0,25.7,180.0,S,3.3718918144016174
745,4.0,1.0,30.0,-17.6,157.3,985.0,25.7,300.0,NW,3.3718918144016174
746,4.0,1.0,30.0,-17.5,157.9,985.0,25.7,250.0,W,3.3718918144016174
747,4.0,1.0,30.0,-17.5,158.4,982.0,28.3,120.0,SE,3.560566909487789
748,4.0,1.0,30.0,-17.3,159.0,982.0,28.3,320.0,NW,3.560566909487789
749,4.0,1.0,30.0,-17.3,159.5,979.0,30.9,120.0,SE,3.73900160612611
750,4.0,1.0,40.0,-17.3,160.0,975.0,33.4,140.0,SE,3.9634834350840573
751,6.0,1.0,40.0,-17.8,160.6,969.0,33.4,140.0,SE,4.276512766925223
752,6.0,1.0,40.0,-18.4,161.1,965.0,38.6,190.0,S,4.472111984576423
753,6.0,1.0,40.0,-19.1,161.6,961.0,41.2,140.0,SE,4.6588686128927606
754,6.0,1.0,40.0,-19.9,162.1,957.0,43.7,160.0,S,4.837859056193558
755,6.0,1.0,40.0,-20.7,162.2,951.0,46.3,140.0,SE,5.093654787351345
756,6.0,1.0,40.0,-21.5,162.4,947.0,48.9,160.0,S,5.2567350159349875
757,6.0,1.0,40.0,-22.3,162.6,950.0,46.3,160.0,S,5.1349502185120075
758,2.0,1.0,20.0,-16.5,121.6,998.0,15.4,230.0,SW,2.369923199020532
759,2.0,1.0,20.0,-16.6,122.0,996.0,15.4,160.0,S,2.5520966457335894
760,2.0,1.0,30.0,-16.7,122.3,994.0,20.6,20.0,N,2.7211835684431747
761,2.0,1.0,30.0,-16.7,122.7,991.0,20.6,260.0,W,2.9553819823622214
762,2.0,3.0,30.0,-16.8,123.0,988.0,20.6,270.0,W,3.171040401599453
763,2.0,4.0,30.0,-16.8,123.3,990.0,20.6,260.0,W,3.02911482118419
764,2.0,3.0,30.0,-17.0,123.8,990.0,23.2,220.0,SW,3.02911482118419
765,2.0,2.0,30.0,-17.1,124.1,992.0,20.6,230.0,SW,2.879603808648294
766,2.0,2.0,30.0,-17.3,124.3,994.0,20.6,250.0,W,2.7211835684431747
767,2.0,2.0,30.0,-17.5,124.6,995.0,18.0,230.0,SW,2.6381055546827414
768,2.0,2.0,20.0,-17.8,124.9,996.0,15.4,10.0,N,2.5520966457335894
769,2.0,2.0,20.0,-18.0,125.1,996.0,15.4,0.0,N,2.5520966457335894
770,2.0,2.0,20.0,-18.3,125.2,997.0,12.9,270.0,W,2.4628321961038315
771,2.0,2.0,20.0,-18.7,125.2,998.0,12.9,0.0,N,2.369923199020532
772,2.0,2.0,20.0,-18.9,125.1,999.0,10.3,0.0,N,2.272896922914969
773,2.0,2.0,20.0,-19.0,124.9,999.0,10.3,0.0,N,2.272896922914969
774,2.0,2.0,20.0,-19.0,124.6,999.0,10.3,260.0,W,2.272896922914969
775,2.0,2.0,20.0,-19.0,124.1,999.0,10.3,350.0,N,2.272896922914969
776,2.0,2.0,20.0,-19.0,123.5,999.0,10.3,270.0,W,2.272896922914969
777,2.0,2.0,20.0,-19.1,123.1,999.0,10.3,280.0,W,2.272896922914969
778,2.0,2.0,20.0,-19.3,122.4,999.0,12.9,340.0,N,2.272896922914969
779,2.0,2.0,20.0,-19.3,122.1,999.0,12.9,330.0,NW,2.272896922914969
780,2.0,2.0,20.0,-19.2,121.8,999.0,12.9,300.0,NW,2.272896922914969
781,2.0,2.0,20.0,-19.2,121.6,999.0,15.4,0.0,N,2.272896922914969
782,2.0,4.0,30.0,-18.8,121.2,994.0,18.0,110.0,E,2.7211835684431747
783,2.0,1.0,30.0,-18.9,120.7,985.0,25.7,210.0,SW,3.3718918144016174
784,2.0,1.0,30.0,-19.2,120.4,985.0,25.7,230.0,SW,3.3718918144016174
785,2.0,1.0,30.0,-19.7,119.8,982.0,28.3,330.0,NW,3.560566909487789
786,2.0,1.0,30.0,-19.9,119.5,980.0,28.3,340.0,N,3.680562551360306
787,2.0,3.0,30.0,-20.3,119.1,980.0,23.2,210.0,SW,3.680562551360306
788,2.0,2.0,30.0,-20.6,118.6,982.0,20.6,330.0,NW,3.560566909487789
789,2.0,2.0,30.0,-20.9,118.1,990.0,18.0,340.0,N,3.02911482118419
790,2.0,2.0,20.0,-21.3,117.7,994.0,15.4,120.0,SE,2.7211835684431747
791,2.0,2.0,20.0,-21.8,117.2,997.0,12.9,0.0,N,2.4628321961038315
792,2.0,2.0,20.0,-22.5,116.5,1000.0,10.3,330.0,NW,2.171169359038437
793,2.0,2.0,80.0,-22.7,116.0,1001.0,10.3,140.0,SE,2.064004808197857
794,2.0,2.0,80.0,-22.7,115.5,1001.0,10.3,230.0,SW,2.064004808197857
795,2.0,2.0,80.0,-22.8,114.8,1002.0,10.3,40.0,NE,1.9504544175096625
796,2.0,1.0,20.0,-11.8,104.2,1006.0,10.3,340.0,N,1.398021242998844
797,2.0,1.0,20.0,-11.9,104.6,1005.0,10.3,340.0,N,1.556222416086728
798,2.0,1.0,20.0,-12.1,105.1,1005.0,12.9,180.0,S,1.556222416086728
799,2.0,1.0,20.0,-12.3,105.5,1004.0,12.9,90.0,E,1.6986825976362856
800,2.0,1.0,20.0,-12.4,106.0,1004.0,12.9,310.0,NW,1.6986825976362856
801,2.0,1.0,20.0,-12.4,106.6,1002.0,12.9,300.0,NW,1.9504544175096625
802,2.0,1.0,20.0,-12.3,107.2,1002.0,12.9,110.0,E,1.9504544175096625
803,2.0,1.0,20.0,-12.1,108.0,999.0,15.4,250.0,W,2.272896922914969
804,2.0,1.0,20.0,-12.1,108.3,998.0,15.4,30.0,NE,2.369923199020532
805,2.0,1.0,20.0,-12.1,108.7,996.0,15.4,180.0,S,2.5520966457335894
806,2.0,1.0,30.0,-12.1,109.7,990.0,20.6,260.0,W,3.02911482118419
807,2.0,1.0,30.0,-12.3,110.3,988.0,25.7,240.0,SW,3.171040401599453
808,2.0,1.0,30.0,-12.7,110.9,988.0,25.7,190.0,S,3.171040401599453
809,2.0,1.0,30.0,-13.0,111.3,988.0,25.7,170.0,S,3.171040401599453
810,2.0,1.0,30.0,-13.4,111.6,988.0,25.7,170.0,S,3.171040401599453
811,2.0,1.0,30.0,-14.6,111.2,994.0,20.6,60.0,NE,2.7211835684431747
812,2.0,1.0,30.0,-13.6,110.1,994.0,18.0,210.0,SW,2.7211835684431747
813,2.0,1.0,30.0,-13.5,110.5,995.0,18.0,200.0,S,2.6381055546827414
814,2.0,1.0,20.0,-13.7,110.7,998.0,15.4,250.0,W,2.369923199020532
815,2.0,1.0,20.0,-13.1,110.0,1003.0,12.9,290.0,W,1.8292585014507152
816,2.0,1.0,20.0,-13.2,122.7,1006.0,10.3,110.0,E,1.398021242998844
817,2.0,1.0,20.0,-13.8,122.3,1004.0,10.3,230.0,SW,1.6986825976362856
818,2.0,1.0,20.0,-15.1,119.9,1001.0,10.3,300.0,NW,2.064004808197857
819,2.0,1.0,20.0,-16.2,119.0,1001.0,12.9,90.0,E,2.064004808197857
820,2.0,1.0,20.0,-16.7,118.0,1001.0,12.9,80.0,E,2.064004808197857
821,2.0,1.0,20.0,-16.9,116.2,1000.0,12.9,50.0,NE,2.171169359038437
822,2.0,1.0,20.0,-17.0,115.5,1000.0,12.9,90.0,E,2.171169359038437
823,2.0,1.0,20.0,-17.0,115.0,1000.0,12.9,60.0,NE,2.171169359038437
824,2.0,1.0,20.0,-17.3,113.2,999.0,15.4,170.0,S,2.272896922914969
825,2.0,1.0,20.0,-17.0,113.0,999.0,15.4,210.0,SW,2.272896922914969
826,2.0,1.0,20.0,-17.2,114.2,999.0,15.4,160.0,S,2.272896922914969
827,2.0,1.0,20.0,-17.6,117.7,999.0,15.4,350.0,N,2.272896922914969
828,2.0,1.0,30.0,-17.5,118.7,995.0,18.0,10.0,N,2.6381055546827414
829,2.0,1.0,30.0,-17.1,119.4,993.0,20.6,170.0,S,2.801604936095944
830,2.0,1.0,30.0,-16.9,119.7,992.0,20.6,180.0,S,2.879603808648294
831,2.0,1.0,30.0,-16.6,119.9,991.0,20.6,180.0,S,2.9553819823622214
832,2.0,1.0,30.0,-16.5,120.3,990.0,23.2,180.0,S,3.02911482118419
833,2.0,1.0,30.0,-16.4,120.7,989.0,25.7,260.0,W,3.100955855502096
834,2.0,1.0,30.0,-16.4,121.1,988.0,25.7,290.0,W,3.171040401599453
835,2.0,1.0,30.0,-16.4,121.4,987.0,25.7,340.0,N,3.239488445091218
836,2.0,1.0,30.0,-16.5,121.7,986.0,25.7,330.0,NW,3.3064069632968023
837,2.0,1.0,30.0,-16.6,121.9,985.0,25.7,110.0,E,3.3718918144016174
838,2.0,1.0,30.0,-16.7,121.9,984.0,25.7,130.0,SE,3.436029288204253
839,2.0,1.0,30.0,-16.8,122.0,983.0,28.3,0.0,N,3.498897389674407
840,2.0,1.0,30.0,-16.9,122.0,982.0,28.3,320.0,NW,3.560566909487789
841,2.0,1.0,30.0,-17.2,122.0,981.0,28.3,260.0,W,3.621102323191423
842,2.0,1.0,30.0,-17.3,121.7,980.0,30.9,300.0,NW,3.680562551360306
843,2.0,1.0,30.0,-17.4,121.4,976.0,30.9,310.0,NW,3.9086693074875756
844,2.0,1.0,40.0,-17.6,121.0,972.0,33.4,300.0,NW,4.123211912404127
845,2.0,1.0,40.0,-17.8,120.6,968.0,38.6,330.0,NW,4.326309830523455
846,2.0,1.0,40.0,-18.0,120.1,964.0,41.2,250.0,W,4.519584076309274
847,2.0,1.0,40.0,-18.3,119.5,964.0,41.2,230.0,SW,4.519584076309274
848,2.0,1.0,40.0,-18.5,119.0,964.0,41.2,310.0,NW,4.519584076309274
849,2.0,1.0,40.0,-18.5,118.5,964.0,41.2,330.0,NW,4.519584076309274
850,2.0,1.0,40.0,-18.6,118.0,964.0,41.2,350.0,N,4.519584076309274
851,2.0,1.0,40.0,-18.8,117.6,964.0,41.2,250.0,W,4.519584076309274
852,2.0,1.0,40.0,-19.0,117.1,964.0,41.2,290.0,W,4.519584076309274
853,2.0,1.0,40.0,-19.3,116.8,964.0,41.2,270.0,W,4.519584076309274
854,2.0,1.0,40.0,-19.5,116.4,964.0,41.2,280.0,W,4.519584076309274
855,2.0,1.0,40.0,-19.7,115.8,965.0,41.2,220.0,SW,4.472111984576423
856,2.0,1.0,40.0,-19.9,115.0,966.0,41.2,90.0,E,4.424088539694945
857,2.0,1.0,40.0,-20.1,114.8,967.0,41.2,120.0,SE,4.37549458407888
858,2.0,1.0,40.0,-20.2,114.6,968.0,38.6,230.0,SW,4.326309830523455
859,2.0,1.0,40.0,-20.4,114.3,970.0,36.0,20.0,N,4.226080550428074
860,2.0,1.0,40.0,-20.7,114.2,972.0,36.0,0.0,N,4.123211912404127
861,2.0,1.0,40.0,-21.0,114.1,976.0,33.4,20.0,N,3.9086693074875756
862,2.0,1.0,30.0,-21.5,114.1,980.0,30.9,0.0,N,3.680562551360306
863,2.0,3.0,30.0,-21.9,114.0,984.0,28.3,290.0,W,3.436029288204253
864,2.0,2.0,30.0,-22.5,113.8,988.0,25.7,290.0,W,3.171040401599453
865,2.0,4.0,30.0,-23.2,113.7,992.0,20.6,220.0,SW,2.879603808648294
866,2.0,3.0,30.0,-23.5,113.8,996.0,18.0,210.0,SW,2.5520966457335894
867,2.0,2.0,20.0,-23.7,113.9,997.0,15.4,230.0,SW,2.4628321961038315
868,2.0,2.0,20.0,-23.8,114.0,998.0,12.9,150.0,SE,2.369923199020532
869,2.0,2.0,20.0,-24.0,114.1,999.0,10.3,190.0,S,2.272896922914969
870,2.0,2.0,20.0,-24.1,114.2,1000.0,10.3,180.0,S,2.171169359038437
871,2.0,2.0,20.0,-24.2,114.3,1002.0,10.3,160.0,S,1.9504544175096625
872,2.0,2.0,20.0,-24.3,114.6,1003.0,7.7,260.0,W,1.8292585014507152
873,2.0,1.0,20.0,-13.1,124.9,994.0,15.4,180.0,S,2.7211835684431747
874,2.0,1.0,30.0,-13.2,124.8,992.0,20.6,180.0,S,2.879603808648294
875,2.0,1.0,30.0,-13.2,124.8,990.0,23.2,230.0,SW,3.02911482118419
876,2.0,1.0,30.0,-13.3,124.7,988.0,25.7,340.0,N,3.171040401599453
877,2.0,1.0,30.0,-13.3,124.7,986.0,25.7,310.0,NW,3.3064069632968023
878,2.0,1.0,30.0,-13.4,124.6,984.0,25.7,290.0,W,3.436029288204253
879,2.0,1.0,30.0,-13.4,124.6,982.0,25.7,340.0,N,3.560566909487789
880,2.0,1.0,30.0,-13.5,124.5,980.0,28.3,330.0,NW,3.680562551360306
881,2.0,1.0,30.0,-13.8,124.4,978.0,28.3,140.0,SE,3.796469144159554
882,2.0,1.0,30.0,-14.1,124.5,977.0,28.3,180.0,S,3.8530109421255934
883,2.0,1.0,30.0,-14.2,124.5,976.0,30.9,180.0,S,3.9086693074875756
884,2.0,1.0,30.0,-14.4,124.5,974.0,30.9,220.0,SW,4.017489717973018
885,2.0,1.0,30.0,-14.5,124.5,973.0,30.9,160.0,S,4.070722019509654
886,2.0,1.0,30.0,-14.6,124.5,972.0,30.9,180.0,S,4.123211912404127
887,2.0,1.0,30.0,-14.8,124.5,970.0,30.9,200.0,S,4.226080550428074
888,2.0,1.0,40.0,-15.0,124.5,970.0,33.4,230.0,SW,4.226080550428074
889,2.0,5.0,40.0,-15.4,124.5,970.0,33.4,310.0,NW,4.226080550428074
890,2.0,3.0,40.0,-15.7,124.5,970.0,33.4,280.0,W,4.226080550428074
891,2.0,3.0,30.0,-16.1,124.6,973.0,28.3,280.0,W,4.070722019509654
892,2.0,2.0,30.0,-16.3,124.7,976.0,25.7,270.0,W,3.9086693074875756
893,2.0,2.0,30.0,-16.3,124.8,982.0,25.7,280.0,W,3.560566909487789
894,2.0,2.0,30.0,-16.4,125.2,988.0,23.2,260.0,W,3.171040401599453
895,2.0,2.0,30.0,-16.5,125.5,990.0,18.0,270.0,W,3.02911482118419
896,2.0,2.0,30.0,-16.8,125.8,991.0,18.0,30.0,NE,2.9553819823622214
897,2.0,2.0,30.0,-17.1,126.0,991.0,18.0,320.0,NW,2.9553819823622214
898,2.0,2.0,20.0,-17.7,126.3,992.0,15.4,170.0,S,2.879603808648294
899,2.0,2.0,20.0,-18.0,126.7,992.0,12.9,170.0,S,2.879603808648294
900,2.0,2.0,20.0,-18.4,126.6,992.0,12.9,10.0,N,2.879603808648294
901,2.0,2.0,20.0,-18.7,126.6,993.0,12.9,10.0,N,2.801604936095944
902,2.0,2.0,20.0,-18.9,126.6,994.0,12.9,0.0,N,2.7211835684431747
903,2.0,2.0,20.0,-19.4,126.5,994.0,12.9,0.0,N,2.7211835684431747
904,2.0,2.0,20.0,-19.7,126.4,994.0,10.3,350.0,N,2.7211835684431747
905,2.0,2.0,20.0,-20.0,126.4,994.0,10.3,310.0,NW,2.7211835684431747
906,2.0,2.0,20.0,-20.7,126.2,994.0,10.3,10.0,N,2.7211835684431747
907,2.0,2.0,20.0,-21.2,125.8,995.0,7.7,0.0,N,2.6381055546827414
908,2.0,2.0,20.0,-21.6,125.5,995.0,7.7,10.0,N,2.6381055546827414
909,2.0,2.0,20.0,-25.8,126.8,1001.0,7.7,350.0,N,2.064004808197857
910,2.0,2.0,20.0,-26.7,127.5,1003.0,7.7,280.0,W,1.8292585014507152
911,2.0,2.0,20.0,-27.0,128.9,1004.0,7.7,270.0,W,1.6986825976362856
912,19.0,1.0,20.0,-11.0,122.9,1009.0,10.3,130.0,SE,0.7182401872998988
913,19.0,1.0,20.0,-11.0,121.9,1009.0,10.3,100.0,E,0.7182401872998988
914,19.0,1.0,20.0,-10.9,121.1,1008.0,10.3,110.0,E,1.0020554073606542
915,2.0,1.0,30.0,-13.5,114.9,991.0,23.2,340.0,N,2.9553819823622214
916,2.0,1.0,30.0,-16.7,114.4,980.0,28.3,60.0,NE,3.680562551360306
917,2.0,1.0,30.0,-17.1,114.2,980.0,28.3,20.0,N,3.680562551360306
918,2.0,1.0,30.0,-17.6,114.3,980.0,28.3,40.0,NE,3.680562551360306
919,2.0,1.0,30.0,-17.8,114.7,980.0,28.3,0.0,N,3.680562551360306
920,2.0,1.0,30.0,-18.0,114.8,980.0,28.3,90.0,E,3.680562551360306
921,2.0,1.0,30.0,-18.5,115.4,980.0,28.3,90.0,E,3.680562551360306
922,2.0,1.0,30.0,-18.8,115.9,980.0,28.3,10.0,N,3.680562551360306
923,2.0,1.0,30.0,-19.0,116.3,980.0,28.3,110.0,E,3.680562551360306
924,2.0,1.0,40.0,-19.4,116.9,980.0,33.4,120.0,SE,3.680562551360306
925,2.0,1.0,40.0,-20.0,117.7,980.0,33.4,330.0,NW,3.680562551360306
926,2.0,3.0,40.0,-20.6,118.5,980.0,33.4,300.0,NW,3.680562551360306
927,2.0,2.0,30.0,-21.0,119.2,983.0,25.7,330.0,NW,3.498897389674407
928,2.0,2.0,30.0,-21.7,120.8,986.0,23.2,270.0,W,3.3064069632968023
929,2.0,2.0,30.0,-22.2,121.8,989.0,20.6,100.0,E,3.100955855502096
930,2.0,2.0,20.0,-23.4,124.6,998.0,12.9,80.0,E,2.369923199020532
931,2.0,2.0,20.0,-24.7,126.5,1005.0,10.3,300.0,NW,1.556222416086728
932,19.0,1.0,20.0,-9.8,96.0,1004.0,12.9,110.0,E,1.6986825976362856
933,19.0,1.0,20.0,-9.7,96.6,1003.0,12.9,140.0,SE,1.8292585014507152
934,19.0,1.0,20.0,-9.7,97.2,1007.0,12.9,130.0,SE,1.2175595262770196
935,19.0,1.0,20.0,-9.7,97.7,1002.0,12.9,140.0,SE,1.9504544175096625
936,19.0,1.0,20.0,-9.8,98.6,1000.0,15.4,130.0,SE,2.171169359038437
937,2.0,1.0,20.0,-10.2,99.6,998.0,15.4,150.0,SE,2.369923199020532
938,2.0,1.0,21.0,-11.1,101.5,990.0,23.2,160.0,S,3.02911482118419
939,2.0,1.0,30.0,-11.7,102.2,985.0,25.7,330.0,NW,3.3718918144016174
940,2.0,1.0,30.0,-12.6,102.6,982.0,28.3,330.0,NW,3.560566909487789
941,2.0,1.0,30.0,-13.5,102.9,979.0,28.3,90.0,E,3.73900160612611
942,2.0,1.0,30.0,-14.3,103.4,977.0,30.9,0.0,N,3.8530109421255934
943,2.0,1.0,40.0,-15.3,103.7,975.0,33.4,310.0,NW,3.9634834350840573
944,2.0,1.0,40.0,-18.1,103.7,975.0,33.4,140.0,SE,3.9634834350840573
945,2.0,1.0,40.0,-19.1,103.8,975.0,33.4,180.0,S,3.9634834350840573
