NAME,TM,TYPE,DATA_SRC,SURFACE_CODE,CYC_TYPE,LAT,LON,CENTRAL_PRES,MAX_WIND_SPD
Alex,1990-03-21 18:00:00,T,2.0,1.0,30.0,-21.6,92.6,972.0,30.9
Alex,1990-03-22 00:00:00,T,2.0,1.0,30.0,-22.0,92.1,976.0,28.3
Alex,1990-03-22 06:00:00,T,2.0,1.0,30.0,-22.6,91.5,980.0,28.3
Alex,1990-03-22 12:00:00,T,2.0,1.0,30.0,-24.0,91.0,984.0,25.7
Alex,1990-03-22 18:00:00,T,2.0,1.0,30.0,-25.0,91.2,987.0,25.7
Alex,1990-03-23 00:00:00,T,2.0,1.0,30.0,-25.8,91.6,991.0,23.2
Alex,1990-03-23 06:00:00,T,2.0,1.0,30.0,-26.5,92.3,994.0,20.6
Alex,1990-03-23 12:00:00,T,2.0,1.0,30.0,-27.4,92.9,997.0,18.0
Alex,1990-03-23 18:00:00,T,2.0,1.0,20.0,-27.1,94.3,999.0,15.4
Alex,1990-03-24 00:00:00,T,2.0,1.0,20.0,-26.6,96.1,1000.0,12.9
Alex,1990-03-24 06:00:00,T,2.0,1.0,20.0,-26.3,97.6,1001.0,12.9
Alex,1990-03-24 12:00:00,T,2.0,1.0,20.0,-25.5,98.5,1003.0,12.9
Alex,1990-03-24 18:00:00,T,2.0,1.0,20.0,-24.9,99.2,1004.0,13.0
Alex,1990-03-25 00:00:00,T,2.0,1.0,20.0,-22.0,99.5,1004.0,13.0
Alex,1990-03-25 06:00:00,T,2.0,1.0,20.0,-20.2,99.0,1005.0,12.9
Bessi,1990-04-13 00:00:00,T,2.0,1.0,20.0,-11.0,89.4,998.0,15.4
Bessi,1990-04-13 12:00:00,T,2.0,1.0,20.0,-11.8,89.3,998.0,15.4
Bessi,1990-04-14 00:00:00,T,2.0,1.0,20.0,-12.8,89.3,998.0,15.4
Bessi,1990-04-14 12:00:00,T,2.0,1.0,20.0,-13.8,89.3,998.0,15.4
Bessi,1990-04-15 00:00:00,T,2.0,1.0,30.0,-15.0,89.7,995.0,18.0
Bessi,1990-04-15 06:00:00,T,2.0,1.0,30.0,-15.5,90.4,993.0,18.0
Bessi,1990-04-15 12:00:00,T,2.0,1.0,30.0,-16.2,90.8,990.0,20.6
Bessi,1990-04-15 18:00:00,T,2.0,1.0,30.0,-16.8,91.3,990.0,20.6
Bessi,1990-04-16 00:00:00,T,2.0,1.0,30.0,-17.4,91.6,990.0,20.6
Bessi,1990-04-16 06:00:00,T,2.0,1.0,30.0,-18.0,91.9,992.0,20.6
Bessi,1990-04-16 12:00:00,T,2.0,1.0,30.0,-18.7,92.2,993.0,18.0
Bessi,1990-04-16 18:00:00,T,2.0,1.0,30.0,-19.3,92.6,994.0,18.0
Bessi,1990-04-17 00:00:00,T,2.0,1.0,30.0,-20.0,93.0,995.0,18.0
Bessi,1990-04-17 06:00:00,T,2.0,1.0,20.0,-20.7,93.4,998.0,15.4
Bessi,1990-04-17 12:00:00,T,2.0,1.0,20.0,-21.7,94.2,1000.0,12.9
Bessi,1990-04-17 18:00:00,T,2.0,1.0,20.0,-22.7,94.9,1002.0,10.3
Bessi,1990-04-18 00:00:00,T,2.0,1.0,20.0,-24.0,96.0,1004.0,10.3
Bessi,1990-04-18 06:00:00,T,2.0,1.0,20.0,-25.5,97.3,1006.0,7.7
Tina,1990-01-24 01:00:00,T,2.0,1.0,20.0,-14.3,117.0,1002.0,9.8
Tina,1990-01-24 06:00:00,T,2.0,1.0,20.0,-14.3,116.6,1000.0,9.8
Tina,1990-01-24 09:00:00,T,2.0,1.0,20.0,-14.4,116.0,1000.0,9.8
Tina,1990-01-24 16:00:00,T,2.0,1.0,20.0,-14.6,115.1,1000.0,9.8
Tina,1990-01-25 00:00:00,T,2.0,1.0,20.0,-14.8,114.0,995.0,15.4
Tina,1990-01-25 01:00:00,T,2.0,1.0,20.0,-14.9,113.9,995.0,15.4
Tina,1990-01-25 06:00:00,T,2.0,1.0,30.0,-15.0,113.7,993.0,18.0
Tina,1990-01-25 09:00:00,T,2.0,1.0,30.0,-15.19,113.6,993.0,18.0
Tina,1990-01-25 12:00:00,T,2.0,1.0,30.0,-15.3,113.5,991.0,18.0
Tina,1990-01-25 16:00:00,T,2.0,1.0,30.0,-15.44,113.41,991.0,18.0
Tina,1990-01-25 18:00:00,T,2.0,1.0,30.0,-15.5,113.3,990.0,18.0
Tina,1990-01-26 00:00:00,T,2.0,1.0,30.0,-15.7,113.1,988.0,18.0
Tina,1990-01-26 01:00:00,T,2.0,1.0,30.0,-15.9,113.0,988.0,18.0
Tina,1990-01-26 06:00:00,T,2.0,1.0,30.0,-16.5,113.0,985.0,18.0
Tina,1990-01-26 12:00:00,T,2.0,1.0,30.0,-17.4,113.1,984.0,25.7
Tina,1990-01-26 14:00:00,T,2.0,1.0,30.0,-17.7,113.2,984.0,25.7
Tina,1990-01-26 16:00:00,T,2.0,1.0,30.0,-18.2,113.2,982.0,25.7
Tina,1990-01-26 18:00:00,T,2.0,1.0,30.0,-18.5,113.3,980.0,25.7
Tina,1990-01-26 19:00:00,T,2.0,1.0,30.0,-18.68,113.33,979.0,25.7
Tina,1990-01-27 00:00:00,T,2.0,1.0,30.0,-19.5,113.5,976.0,25.7
Tina,1990-01-27 01:00:00,T,2.0,1.0,30.0,-19.68,113.47,976.0,25.7
Tina,1990-01-27 06:00:00,T,2.0,1.0,30.0,-20.8,113.6,976.0,18.0
Tina,1990-01-27 09:00:00,T,2.0,1.0,30.0,-21.2,113.8,976.0,18.0
Tina,1990-01-27 10:00:00,T,2.0,1.0,30.0,-21.47,113.9,976.0,18.0
Tina,1990-01-27 12:00:00,T,2.0,3.0,30.0,-22.0,114.0,976.0,18.0
Tina,1990-01-27 16:00:00,T,2.0,2.0,21.0,-22.89,114.15,978.0,18.0
Tina,1990-01-27 18:00:00,T,2.0,2.0,21.0,-23.7,114.3,977.0,18.0
Tina,1990-01-28 00:00:00,T,2.0,2.0,80.0,-25.5,114.5,978.0,15.4
Tina,1990-01-28 01:00:00,T,2.0,2.0,80.0,-25.94,114.61,980.0,15.4
Tina,1990-01-28 06:00:00,T,2.0,2.0,80.0,-27.4,114.8,982.0,15.4
Tina,1990-01-28 10:00:00,T,2.0,2.0,80.0,-29.0,115.58,987.0,15.4
Tina,1990-01-28 12:00:00,T,2.0,2.0,80.0,-29.6,116.2,988.0,15.4
Tina,1990-01-28 18:00:00,T,2.0,2.0,80.0,-30.7,118.3,992.0,15.4
Tina,1990-01-29 00:00:00,T,2.0,4.0,80.0,-33.4,121.5,994.0,15.4
Tina,1990-01-29 06:00:00,T,2.0,1.0,50.0,-36.0,125.0,995.0,15.4
Laurence,1990-12-10 00:00:00,T,3.0,1.0,20.0,-12.2,128.7,998.0,15.4
Laurence,1990-12-10 06:00:00,T,3.0,1.0,20.0,-12.3,128.7,998.0,15.4
Laurence,1990-12-10 12:00:00,T,3.0,1.0,30.0,-12.5,128.9,998.0,18.0
Laurence,1990-12-10 18:00:00,T,3.0,1.0,30.0,-12.6,128.9,994.0,18.0
Laurence,1990-12-11 00:00:00,T,3.0,1.0,30.0,-13.0,128.8,994.0,18.0
Laurence,1990-12-11 06:00:00,T,3.0,1.0,30.0,-13.4,128.5,992.0,18.0
Laurence,1990-12-11 12:00:00,T,3.0,1.0,30.0,-13.5,128.2,994.0,18.0
Laurence,1990-12-11 18:00:00,T,3.0,1.0,30.0,-13.5,128.0,996.0,18.0
Laurence,1990-12-12 00:00:00,T,3.0,1.0,20.0,-13.3,127.5,998.0,17.0
Joy,1990-12-18 00:00:00,T,4.0,1.0,30.0,-11.5,158.0,998.0,18.0
Joy,1990-12-18 06:00:00,T,4.0,1.0,30.0,-12.1,157.2,998.0,18.0
Joy,1990-12-18 12:00:00,T,4.0,1.0,30.0,-12.7,156.3,995.0,18.0
Joy,1990-12-18 18:00:00,T,4.0,1.0,30.0,-13.1,155.1,995.0,18.0
Joy,1990-12-19 00:00:00,T,4.0,1.0,30.0,-12.3,153.3,990.0,18.0
Joy,1990-12-19 06:00:00,T,4.0,1.0,30.0,-12.3,152.7,985.0,20.6
Joy,1990-12-19 12:00:00,T,4.0,1.0,30.0,-12.5,152.5,985.0,20.6
Joy,1990-12-19 18:00:00,T,4.0,1.0,30.0,-12.5,151.6,985.0,20.6
Joy,1990-12-20 00:00:00,T,4.0,1.0,30.0,-12.5,151.0,970.0,25.7
Joy,1990-12-20 06:00:00,T,4.0,1.0,30.0,-12.6,150.6,970.0,30.9
Joy,1990-12-20 12:00:00,T,4.0,1.0,30.0,-12.8,150.1,970.0,30.9
Joy,1990-12-20 18:00:00,T,4.0,1.0,30.0,-13.0,149.6,970.0,30.9
Joy,1990-12-21 00:00:00,T,4.0,1.0,30.0,-13.3,149.1,970.0,30.9
Joy,1990-12-21 06:00:00,T,4.0,1.0,40.0,-13.8,148.8,970.0,33.4
Joy,1990-12-21 12:00:00,T,4.0,1.0,40.0,-14.3,148.4,965.0,36.0
Joy,1990-12-21 18:00:00,T,4.0,1.0,40.0,-14.6,148.1,965.0,36.0
Joy,1990-12-22 00:00:00,T,4.0,1.0,40.0,-15.0,147.6,960.0,38.6
Joy,1990-12-22 06:00:00,T,4.0,1.0,40.0,-15.2,147.4,955.0,41.2
Joy,1990-12-22 12:00:00,T,4.0,1.0,40.0,-15.5,147.2,950.0,43.7
Joy,1990-12-22 18:00:00,T,4.0,1.0,40.0,-16.0,146.9,945.0,43.7
Joy,1990-12-23 00:00:00,T,4.0,1.0,40.0,-16.0,146.7,940.0,46.3
Joy,1990-12-23 06:00:00,T,4.0,1.0,40.0,-16.3,146.7,940.0,46.3
Joy,1990-12-23 12:00:00,T,4.0,1.0,40.0,-16.2,146.6,940.0,46.3
Joy,1990-12-23 18:00:00,T,4.0,1.0,40.0,-16.3,146.8,940.0,46.3
Joy,1990-12-24 00:00:00,T,4.0,1.0,40.0,-16.7,146.7,950.0,43.7
Joy,1990-12-24 06:00:00,T,4.0,1.0,40.0,-16.7,146.9,950.0,43.7
Joy,1990-12-24 12:00:00,T,4.0,1.0,40.0,-16.7,147.2,955.0,41.2
Joy,1990-12-24 18:00:00,T,4.0,1.0,40.0,-16.9,147.2,970.0,33.4
Joy,1990-12-25 00:00:00,T,4.0,1.0,30.0,-17.0,147.5,975.0,28.3
Joy,1990-12-25 06:00:00,T,4.0,1.0,30.0,-17.2,147.8,980.0,25.7
Joy,1990-12-25 12:00:00,T,4.0,1.0,30.0,-17.3,147.9,980.0,25.7
Joy,1990-12-25 18:00:00,T,4.0,1.0,30.0,-17.8,147.9,980.0,25.7
Joy,1990-12-26 00:00:00,T,4.0,1.0,30.0,-18.3,147.9,980.0,25.7
Joy,1990-12-26 06:00:00,T,4.0,1.0,30.0,-19.3,147.6,983.0,23.2
Joy,1990-12-26 12:00:00,T,4.0,2.0,30.0,-19.2,147.1,990.0,20.6
Joy,1990-12-26 18:00:00,T,4.0,2.0,30.0,-19.3,146.6,992.0,20.6
Joy,1990-12-27 01:00:00,T,4.0,2.0,20.0,-20.0,146.7,999.0,15.4
Chris,1991-02-15 06:00:00,T,2.0,1.0,20.0,-15.0,122.0,997.0,15.4
Chris,1991-02-16 00:00:00,T,2.0,1.0,30.0,-15.0,122.0,995.0,18.0
Chris,1991-02-16 06:00:00,T,2.0,1.0,30.0,-15.0,121.8,992.0,20.6
Chris,1991-02-16 12:00:00,T,2.0,1.0,30.0,-14.9,121.8,990.0,20.6
Chris,1991-02-16 18:00:00,T,2.0,1.0,30.0,-14.7,121.8,988.0,23.2
Chris,1991-02-17 00:00:00,T,2.0,1.0,30.0,-14.6,121.8,987.0,23.2
Chris,1991-02-17 06:00:00,T,2.0,1.0,30.0,-14.9,122.2,987.0,23.2
Chris,1991-02-17 12:00:00,T,2.0,1.0,30.0,-15.4,122.6,987.0,23.2
Chris,1991-02-17 18:00:00,T,2.0,1.0,30.0,-15.5,122.2,987.0,23.2
Chris,1991-02-18 00:00:00,T,2.0,1.0,30.0,-15.6,121.8,987.0,23.2
Chris,1991-02-18 06:00:00,T,2.0,1.0,30.0,-15.6,120.7,985.0,25.7
Chris,1991-02-18 12:00:00,T,2.0,1.0,30.0,-15.6,119.3,982.0,25.7
Chris,1991-02-18 18:00:00,T,2.0,1.0,30.0,-15.6,117.8,978.0,28.3
Chris,1991-02-19 00:00:00,T,2.0,1.0,30.0,-15.8,116.6,976.0,30.9
Chris,1991-02-19 06:00:00,T,2.0,1.0,30.0,-15.9,115.8,978.0,28.3
Chris,1991-02-19 12:00:00,T,2.0,1.0,30.0,-16.0,115.2,980.0,28.3
Chris,1991-02-19 18:00:00,T,2.0,1.0,30.0,-16.2,114.5,983.0,25.7
Chris,1991-02-20 00:00:00,T,2.0,1.0,30.0,-16.4,113.9,985.0,25.7
Chris,1991-02-20 06:00:00,T,2.0,1.0,30.0,-16.5,113.2,987.0,23.2
Chris,1991-02-20 12:00:00,T,2.0,1.0,30.0,-16.7,112.4,990.0,20.6
Chris,1991-02-20 18:00:00,T,2.0,1.0,30.0,-16.7,111.7,992.0,20.6
Chris,1991-02-21 00:00:00,T,2.0,1.0,30.0,-16.7,111.1,995.0,18.0
Chris,1991-02-21 06:00:00,T,2.0,1.0,20.0,-16.6,110.2,997.0,15.4
Chris,1991-02-21 12:00:00,T,2.0,1.0,20.0,-16.2,109.7,998.0,15.4
Chris,1991-02-21 18:00:00,T,2.0,1.0,20.0,-16.0,109.3,1000.0,12.9
Daphne,1991-02-21 00:00:00,T,2.0,2.0,20.0,-18.1,127.8,997.0,10.3
Daphne,1991-02-21 06:00:00,T,2.0,2.0,20.0,-18.3,126.5,996.0,10.3
Daphne,1991-02-21 12:00:00,T,2.0,2.0,20.0,-18.5,125.2,996.0,10.3
Daphne,1991-02-21 18:00:00,T,2.0,2.0,20.0,-18.7,123.8,996.0,12.9
Daphne,1991-02-22 00:00:00,T,2.0,2.0,20.0,-18.8,122.5,996.0,15.4
Daphne,1991-02-22 03:00:00,T,2.0,2.0,30.0,-18.9,121.9,994.0,18.0
Daphne,1991-02-22 06:00:00,T,2.0,4.0,30.0,-18.9,121.3,991.0,20.6
Daphne,1991-02-22 09:00:00,T,2.0,1.0,30.0,-19.0,120.6,988.0,23.2
Daphne,1991-02-22 12:00:00,T,2.0,1.0,30.0,-19.1,120.1,986.0,23.2
Daphne,1991-02-22 15:00:00,T,2.0,1.0,30.0,-19.2,119.3,984.0,25.7
Daphne,1991-02-22 18:00:00,T,2.0,1.0,30.0,-19.3,118.5,982.0,25.7
Daphne,1991-02-22 21:00:00,T,2.0,1.0,30.0,-19.4,117.9,982.0,25.7
Daphne,1991-02-23 00:00:00,T,2.0,1.0,30.0,-19.5,117.4,980.0,28.3
Daphne,1991-02-23 03:00:00,T,2.0,1.0,30.0,-19.7,116.7,978.0,28.3
Daphne,1991-02-23 06:00:00,T,2.0,1.0,30.0,-20.1,115.9,976.0,30.9
Daphne,1991-02-23 09:00:00,T,2.0,1.0,30.0,-20.3,115.1,976.0,30.9
Daphne,1991-02-23 12:00:00,T,2.0,1.0,30.0,-20.2,114.5,978.0,30.9
Daphne,1991-02-23 15:00:00,T,2.0,1.0,30.0,-20.3,113.9,980.0,28.3
Daphne,1991-02-23 18:00:00,T,2.0,1.0,30.0,-20.4,113.3,982.0,25.7
Daphne,1991-02-23 21:00:00,T,2.0,1.0,30.0,-20.4,112.9,984.0,25.7
Daphne,1991-02-24 00:00:00,T,2.0,1.0,30.0,-20.4,112.7,987.0,23.2
Daphne,1991-02-24 06:00:00,T,2.0,1.0,30.0,-20.4,112.3,990.0,20.6
Daphne,1991-02-24 12:00:00,T,2.0,1.0,30.0,-20.2,112.3,992.0,20.6
Daphne,1991-02-24 18:00:00,T,2.0,1.0,30.0,-20.1,112.3,994.0,18.0
Daphne,1991-02-25 00:00:00,T,2.0,1.0,30.0,-20.0,112.4,995.0,18.0
Daphne,1991-02-25 06:00:00,T,2.0,1.0,30.0,-20.1,112.5,995.0,18.0
Daphne,1991-02-25 12:00:00,T,2.0,1.0,30.0,-20.4,112.3,995.0,18.0
Daphne,1991-02-25 18:00:00,T,2.0,1.0,30.0,-20.9,111.9,995.0,18.0
Daphne,1991-02-26 00:00:00,T,2.0,1.0,20.0,-21.4,111.5,996.0,15.4
Daphne,1991-02-26 06:00:00,T,2.0,1.0,20.0,-22.5,111.1,996.0,15.4
Daphne,1991-02-26 12:00:00,T,2.0,1.0,20.0,-23.5,110.5,998.0,15.4
Daphne,1991-02-26 18:00:00,T,2.0,1.0,20.0,-24.1,109.6,999.0,15.4
Daphne,1991-02-27 00:00:00,T,2.0,1.0,20.0,-24.6,108.5,1000.0,12.9
Daphne,1991-02-27 06:00:00,T,2.0,1.0,20.0,-25.2,107.4,1000.0,12.9
Daphne,1991-02-27 12:00:00,T,2.0,1.0,20.0,-25.8,106.1,1002.0,12.9
Daphne,1991-02-27 18:00:00,T,2.0,1.0,20.0,-26.4,104.7,1002.0,12.9
Daphne,1991-02-28 00:00:00,T,2.0,1.0,20.0,-27.1,103.4,1004.0,12.9
Daphne,1991-02-28 06:00:00,T,2.0,1.0,20.0,-27.9,102.2,1004.0,12.9
Daphne,1991-02-28 12:00:00,T,2.0,1.0,20.0,-28.9,101.5,1004.0,12.9
Kelvin,1991-02-24 06:00:00,T,4.0,1.0,20.0,-11.7,141.9,999.0,15.4
Kelvin,1991-02-24 08:00:00,T,4.0,1.0,20.0,-11.6,142.0,999.0,15.4
Kelvin,1991-02-24 10:00:00,T,4.0,1.0,20.0,-11.8,143.4,999.0,15.4
Kelvin,1991-02-24 12:00:00,T,4.0,1.0,20.0,-12.4,143.8,999.0,15.4
Kelvin,1991-02-24 16:00:00,T,4.0,1.0,20.0,-13.4,144.7,1000.0,15.4
Kelvin,1991-02-24 18:00:00,T,4.0,1.0,20.0,-14.1,146.9,1000.0,15.4
Kelvin,1991-02-25 00:00:00,T,4.0,1.0,20.0,-14.3,149.5,1000.0,15.4
Kelvin,1991-02-25 04:00:00,T,4.0,1.0,20.0,-15.5,149.0,993.0,15.4
Kelvin,1991-02-25 06:00:00,T,4.0,1.0,30.0,-15.5,149.4,993.0,20.6
Kelvin,1991-02-25 07:00:00,T,4.0,1.0,30.0,-15.5,149.7,993.0,20.6
Kelvin,1991-02-25 10:00:00,T,4.0,1.0,30.0,-16.6,150.5,985.0,28.3
Kelvin,1991-02-25 12:00:00,T,4.0,1.0,30.0,-16.6,150.6,985.0,30.9
Kelvin,1991-02-25 13:00:00,T,4.0,1.0,30.0,-16.6,150.7,985.0,30.9
Kelvin,1991-02-25 17:00:00,T,4.0,1.0,30.0,-16.3,150.8,985.0,28.3
Kelvin,1991-02-25 18:00:00,T,4.0,1.0,30.0,-16.5,150.8,985.0,28.3
Kelvin,1991-02-25 20:00:00,T,4.0,1.0,30.0,-16.8,150.9,985.0,28.3
Kelvin,1991-02-25 23:00:00,T,4.0,1.0,30.0,-16.8,151.3,985.0,28.3
Kelvin,1991-02-26 00:00:00,T,4.0,1.0,30.0,-17.0,151.3,985.0,28.3
Kelvin,1991-02-26 05:00:00,T,4.0,1.0,30.0,-17.6,151.6,985.0,28.3
Kelvin,1991-02-26 06:00:00,T,4.0,1.0,30.0,-17.6,151.5,984.0,28.3
Kelvin,1991-02-26 08:00:00,T,4.0,1.0,30.0,-17.6,151.3,982.0,28.3
Kelvin,1991-02-26 12:00:00,T,4.0,1.0,30.0,-16.8,150.8,984.0,28.3
Kelvin,1991-02-26 14:00:00,T,4.0,1.0,30.0,-16.6,150.8,982.0,28.3
Kelvin,1991-02-26 17:00:00,T,4.0,1.0,30.0,-16.6,150.6,980.0,28.3
Kelvin,1991-02-26 18:00:00,T,4.0,1.0,30.0,-16.5,150.4,980.0,28.3
Kelvin,1991-02-26 20:00:00,T,4.0,1.0,30.0,-16.2,149.7,980.0,28.3
Kelvin,1991-02-27 00:00:00,T,4.0,1.0,30.0,-16.2,150.1,980.0,28.3
Kelvin,1991-02-27 06:00:00,T,4.0,1.0,30.0,-16.0,150.5,980.0,28.3
Kelvin,1991-02-27 12:00:00,T,4.0,1.0,30.0,-15.5,150.4,983.0,28.3
Kelvin,1991-02-27 14:00:00,T,4.0,1.0,30.0,-15.2,150.3,983.0,25.7
Kelvin,1991-02-27 18:00:00,T,4.0,1.0,30.0,-15.0,150.7,983.0,25.7
Kelvin,1991-02-27 20:00:00,T,4.0,1.0,30.0,-15.0,150.6,983.0,25.7
Kelvin,1991-02-28 00:00:00,T,4.0,1.0,30.0,-15.2,150.7,983.0,25.7
Kelvin,1991-02-28 06:00:00,T,4.0,1.0,30.0,-15.4,149.8,985.0,25.7
Kelvin,1991-02-28 12:00:00,T,4.0,1.0,30.0,-15.4,149.8,985.0,25.7
Kelvin,1991-02-28 18:00:00,T,4.0,1.0,30.0,-15.4,149.8,985.0,25.7
Kelvin,1991-03-01 00:00:00,T,4.0,1.0,30.0,-15.6,150.2,985.0,25.7
Kelvin,1991-03-01 02:00:00,T,4.0,1.0,30.0,-15.6,150.0,985.0,25.7
Kelvin,1991-03-01 06:00:00,T,4.0,1.0,30.0,-15.3,149.7,987.0,23.2
Kelvin,1991-03-01 12:00:00,T,4.0,1.0,30.0,-15.2,149.3,990.0,20.6
Kelvin,1991-03-01 18:00:00,T,4.0,1.0,30.0,-15.1,149.6,992.0,20.6
Kelvin,1991-03-02 00:00:00,T,4.0,1.0,30.0,-15.1,150.1,994.0,20.6
Kelvin,1991-03-02 06:00:00,T,4.0,1.0,30.0,-15.0,150.1,994.0,20.6
Kelvin,1991-03-02 12:00:00,T,4.0,1.0,30.0,-15.1,150.2,994.0,20.6
Kelvin,1991-03-02 18:00:00,T,4.0,1.0,30.0,-15.1,150.2,994.0,20.6
Kelvin,1991-03-02 20:00:00,T,4.0,1.0,30.0,-15.2,150.4,994.0,23.2
Kelvin,1991-03-03 00:00:00,T,4.0,1.0,30.0,-14.7,150.4,993.0,23.2
Kelvin,1991-03-03 02:00:00,T,4.0,1.0,30.0,-14.6,150.2,990.0,25.7
Kelvin,1991-03-03 06:00:00,T,4.0,1.0,30.0,-14.5,150.3,983.0,28.3
Kelvin,1991-03-03 08:00:00,T,4.0,1.0,30.0,-14.4,150.3,983.0,28.3
Kelvin,1991-03-03 12:00:00,T,4.0,1.0,30.0,-14.4,150.4,983.0,28.3
Kelvin,1991-03-03 18:00:00,T,4.0,1.0,30.0,-14.5,150.4,983.0,28.3
Kelvin,1991-03-04 00:00:00,T,4.0,1.0,30.0,-14.2,150.2,983.0,28.3
Kelvin,1991-03-04 06:00:00,T,4.0,1.0,30.0,-15.0,150.0,983.0,28.3
Kelvin,1991-03-04 12:00:00,T,4.0,1.0,30.0,-13.9,149.9,983.0,28.3
Kelvin,1991-03-04 18:00:00,T,4.0,1.0,30.0,-13.9,149.9,988.0,23.2
Kelvin,1991-03-05 00:00:00,T,4.0,1.0,30.0,-13.8,149.8,990.0,23.2
Kelvin,1991-03-05 06:00:00,T,4.0,1.0,30.0,-13.7,149.5,992.0,23.2
Kelvin,1991-03-05 12:00:00,T,4.0,1.0,30.0,-14.0,149.8,992.0,20.6
Kelvin,1991-03-05 18:00:00,T,4.0,1.0,30.0,-13.9,150.0,996.0,20.6
Kelvin,1991-03-06 00:00:00,T,4.0,1.0,20.0,-13.7,150.3,998.0,12.9
Elma,1991-02-26 00:00:00,T,2.0,1.0,20.0,-9.4,88.1,1000.0,15.4
Elma,1991-02-26 06:00:00,T,2.0,1.0,20.0,-10.3,88.2,1000.0,15.4
Elma,1991-02-26 12:00:00,T,2.0,1.0,20.0,-11.0,88.4,1000.0,15.4
Elma,1991-02-26 18:00:00,T,2.0,1.0,30.0,-11.8,88.6,995.0,18.0
Elma,1991-02-27 00:00:00,T,2.0,1.0,30.0,-12.8,88.7,990.0,20.6
Elma,1991-02-27 06:00:00,T,2.0,1.0,30.0,-13.7,88.8,990.0,20.6
Elma,1991-02-27 12:00:00,T,2.0,1.0,30.0,-14.5,88.8,985.0,25.7
Elma,1991-02-27 18:00:00,T,2.0,1.0,30.0,-15.3,88.6,980.0,28.3
Elma,1991-02-28 00:00:00,T,2.0,1.0,30.0,-16.0,88.4,980.0,28.3
Elma,1991-02-28 06:00:00,T,2.0,1.0,30.0,-16.8,88.4,975.0,30.9
Elma,1991-02-28 12:00:00,T,2.0,1.0,40.0,-17.4,88.5,970.0,33.4
Elma,1991-02-28 18:00:00,T,2.0,1.0,40.0,-18.0,88.9,965.0,36.0
Elma,1991-03-01 00:00:00,T,2.0,1.0,40.0,-18.6,89.3,965.0,36.0
Elma,1991-03-01 06:00:00,T,2.0,1.0,40.0,-19.3,89.3,970.0,33.4
Elma,1991-03-01 12:00:00,T,2.0,1.0,40.0,-20.1,89.4,970.0,33.4
Elma,1991-03-01 18:00:00,T,2.0,1.0,30.0,-20.7,89.8,975.0,30.9
Elma,1991-03-02 00:00:00,T,2.0,1.0,30.0,-21.2,90.2,975.0,30.9
Elma,1991-03-02 06:00:00,T,2.0,1.0,30.0,-21.8,90.6,980.0,28.3
Elma,1991-03-02 12:00:00,T,2.0,1.0,30.0,-22.4,91.0,985.0,25.7
Elma,1991-03-02 18:00:00,T,2.0,1.0,30.0,-23.0,91.6,990.0,20.6
Elma,1991-03-03 00:00:00,T,2.0,1.0,30.0,-23.5,92.1,990.0,20.6
Elma,1991-03-03 06:00:00,T,2.0,1.0,30.0,-24.3,93.5,995.0,18.0
Elma,1991-03-03 12:00:00,T,2.0,1.0,20.0,-25.2,94.2,1000.0,15.4
Elma,1991-03-03 18:00:00,T,2.0,1.0,20.0,-26.1,93.9,1000.0,12.9
Elma,1991-03-04 00:00:00,T,2.0,1.0,20.0,-27.0,93.5,1005.0,12.9
Elma,1991-03-04 06:00:00,T,2.0,1.0,20.0,-27.5,92.9,1005.0,10.3
Elma,1991-03-04 12:00:00,T,2.0,1.0,20.0,-27.2,91.5,1005.0,10.3
Elma,1991-03-04 18:00:00,T,2.0,1.0,20.0,-26.6,90.4,1005.0,10.3
Elma,1991-03-05 00:00:00,T,2.0,1.0,20.0,-26.0,89.3,1005.0,10.3
Errol,1991-03-23 12:00:00,T,2.0,1.0,20.0,-11.0,99.6,1000.0,15.4
Errol,1991-03-23 18:00:00,T,2.0,1.0,30.0,-11.0,99.6,998.0,18.0
Errol,1991-03-24 00:00:00,T,2.0,1.0,30.0,-11.0,99.5,996.0,18.0
Errol,1991-03-24 06:00:00,T,2.0,1.0,30.0,-11.0,99.5,993.0,20.6
Errol,1991-03-24 12:00:00,T,2.0,1.0,30.0,-10.8,99.0,988.0,23.2
Errol,1991-03-24 18:00:00,T,2.0,1.0,30.0,-10.7,99.0,982.0,25.7
Errol,1991-03-25 00:00:00,T,2.0,1.0,30.0,-10.5,99.0,976.0,30.9
Errol,1991-03-25 06:00:00,T,2.0,1.0,40.0,-10.6,99.4,970.0,38.6
Errol,1991-03-25 12:00:00,T,2.0,1.0,40.0,-10.6,99.7,965.0,43.7
Errol,1991-03-25 18:00:00,T,2.0,1.0,40.0,-10.6,100.0,960.0,46.3
Errol,1991-03-26 00:00:00,T,2.0,1.0,40.0,-10.6,100.5,955.0,46.3
Errol,1991-03-26 06:00:00,T,2.0,1.0,40.0,-11.2,100.6,950.0,46.3
Errol,1991-03-26 12:00:00,T,2.0,1.0,40.0,-12.0,101.1,955.0,43.7
Errol,1991-03-26 18:00:00,T,2.0,1.0,40.0,-12.1,101.3,955.0,43.7
Errol,1991-03-27 00:00:00,T,2.0,1.0,40.0,-12.2,101.5,955.0,43.7
Errol,1991-03-27 06:00:00,T,2.0,1.0,40.0,-12.7,101.6,960.0,41.2
Errol,1991-03-27 12:00:00,T,2.0,1.0,40.0,-13.4,101.7,965.0,38.6
